fecha;indicativo;nombre;provincia;altitud;tmed;prec;tmin;horatmin;tmax;horatmax;dir;velmedia;racha;horaracha;presMax;horaPresMax;presMin;horaPresMin
2017-07-27;3195;MADRID, RETIRO;MADRID;667;30;0;22,4;06:30;37,5;14:20;24;1,9;7,8;14:20;940,2;9;936,5;18
2017-07-28;3195;MADRID, RETIRO;MADRID;667;30;0;22;06:20;37,9;14:20;29;1,9;9,4;13:40;940,6;Varias;937,8;Varias
2017-07-29;3195;MADRID, RETIRO;MADRID;667;30,1;0;22,5;06:10;37,7;14:00;26;2,5;7,8;14:10;941;10;938;18
2017-07-30;3195;MADRID, RETIRO;MADRID;667;29,8;0;22,6;05:20;37;14:20;26;2,5;10,8;15:20;938,7;1;934,8;18
2017-07-31;3195;MADRID, RETIRO;MADRID;667;28;0;21,4;05:40;34,6;13:20;21;1,9;11,1;13:30;935,3;Varias;933;Varias
2017-08-01;3195;MADRID, RETIRO;MADRID;667;26,5;0;20;06:20;33;14:30;26;1,7;7,8;15:40;940,2;24;935,1;0
2017-08-02;3195;MADRID, RETIRO;MADRID;667;;0;;;;;;3,1;;;;;;
2017-08-03;3195;MADRID, RETIRO;MADRID;667;29,6;0;22,5;03:30;36,7;14:20;26;1,4;7,2;14:00;943;9;939,7;18
2017-08-04;3195;MADRID, RETIRO;MADRID;667;30,6;0;23,6;05:00;37,5;15:00;2;1,1;5,3;22:00;942;10;937,8;19
2017-08-05;3195;MADRID, RETIRO;MADRID;667;32,2;0;25,1;05:20;39,2;14:30;26;2,2;11,9;14:00;940,1;Varias;936,3;18
2017-08-06;3195;MADRID, RETIRO;MADRID;667;29,4;0;22,2;06:30;36,5;13:50;99;2,5;9,2;Varias;940,8;Varias;936,9;18
2017-08-07;3195;MADRID, RETIRO;MADRID;667;29;0;22,5;05:40;35,6;13:30;27;3,6;15,8;15:40;939;7;934,6;19
2017-08-08;3195;MADRID, RETIRO;MADRID;667;24;0;17,7;05:40;30,2;13:30;29;1,9;10;00:30;939,4;Varias;935,6;4
2017-08-09;3195;MADRID, RETIRO;MADRID;667;22,8;0;15,8;23:59;29,8;14:40;3;2,2;16,1;23:30;944,4;24;937,9;16
2017-08-10;3195;MADRID, RETIRO;MADRID;667;19,8;0;12,5;06:00;27;14:40;3;2,2;13,6;00:20;947,3;9;943,9;19
2017-08-11;3195;MADRID, RETIRO;MADRID;667;21;0;13,4;06:20;28,5;13:50;5;1,1;10;22:30;946,5;8;942,9;17
2017-08-12;3195;MADRID, RETIRO;MADRID;667;25;0;17,6;05:40;32,4;14:50;5;1,4;8,9;00:10;945,8;Varias;941,6;18
2017-08-13;3195;MADRID, RETIRO;MADRID;667;26,8;0;20,2;05:50;33,5;14:40;4;1,7;7,5;00:30;942,9;10;938,5;18
2017-08-14;3195;MADRID, RETIRO;MADRID;667;28,2;0;21,3;06:10;35;13:50;13;1,7;6,9;21:40;941,5;8;937,5;18
2017-08-15;3195;MADRID, RETIRO;MADRID;667;28,5;0;22,4;06:15;34,6;13:50;26;2,8;9,7;17:40;941,6;Varias;939,4;Varias
2017-08-16;3195;MADRID, RETIRO;MADRID;667;27,6;0;20,6;05:15;34,6;14:10;4;1,1;7,5;23:40;943,4;9;940,6;2
2017-08-17;3195;MADRID, RETIRO;MADRID;667;29,2;0;22,5;05:40;36;14:10;3;1,4;9,2;00:10;945,3;9;940,2;19
2017-08-18;3195;MADRID, RETIRO;MADRID;667;30,1;0;23,6;07:00;36,6;14:10;5;1,9;8,1;23:00;942,4;8;938,1;17
2017-08-19;3195;MADRID, RETIRO;MADRID;667;28,4;0;21,6;06:30;35,3;14:30;99;1,1;10,6;Varias;942,5;24;940;Varias
2017-08-20;3195;MADRID, RETIRO;MADRID;667;28,8;0;22;06:10;35,7;14:50;4;0,8;8,3;23:30;944,7;Varias;940,8;Varias
2017-08-21;3195;MADRID, RETIRO;MADRID;667;30;0;24;Varias;36;14:40;1;1,1;7,5;00:00;944;Varias;938,7;18
2017-08-22;3195;MADRID, RETIRO;MADRID;667;30,4;0;24,1;06:20;36,6;14:10;14;1,7;7,2;00:10;942;Varias;938;18
2017-08-23;3195;MADRID, RETIRO;MADRID;667;29,8;0;23,7;04:20;35,9;13:50;26;1,9;7,5;14:20;940,7;10;937,7;18
2017-08-24;3195;MADRID, RETIRO;MADRID;667;28,9;0;22,3;05:20;35,5;14:00;26;2,5;10,3;14:30;940,4;10;938,3;18
2017-08-25;3195;MADRID, RETIRO;MADRID;667;27,2;0;20;05:50;34,4;13:20;26;1,7;8,6;14:50;940,8;10;937,7;18
2017-08-26;3195;MADRID, RETIRO;MADRID;667;26;0,8;21,1;06:20;30,8;13:15;10;0,8;6,7;23:50;940,7;Varias;939;0
2017-08-27;3195;MADRID, RETIRO;MADRID;667;24,4;0,3;20,8;Varias;28;16:00;25;1,9;11,1;10:30;941,5;10;938,2;18
2017-08-28;3195;MADRID, RETIRO;MADRID;667;19,6;24,9;16,8;18:30;22,4;00:00;26;1,1;15,3;12:40;940,8;9;938,8;Varias
2017-08-29;3195;MADRID, RETIRO;MADRID;667;20,9;0;16,2;05:40;25,6;14:15;11;1,1;5,8;11:00;939,7;0;936,6;16
2017-08-30;3195;MADRID, RETIRO;MADRID;667;22,1;0;17,7;06:50;26,5;14:10;27;1,9;6,9;15:10;940,2;11;938;16
2017-08-31;3195;MADRID, RETIRO;MADRID;667;23,2;0;18,4;05:40;28;14:30;3;1,1;7,5;22:40;942;Varias;939,5;0
2017-09-01;3195;MADRID, RETIRO;MADRID;667;22,5;0;17;06:20;28;14:10;4;3,1;12,2;22:50;945;24;940,9;17
2017-09-02;3195;MADRID, RETIRO;MADRID;667;20;0;13,6;06:00;26,5;15:00;7;1,4;9,2;01:40;947;10;941,6;19
2017-09-03;3195;MADRID, RETIRO;MADRID;667;24,1;0;17;05:10;31,2;13:20;99;1,9;7,2;Varias;943,2;0;936,5;18
2017-09-04;3195;MADRID, RETIRO;MADRID;667;23,6;0;18,3;06:00;29;14:30;32;0,8;7,8;03:10;942,9;24;937,2;3
2017-09-05;3195;MADRID, RETIRO;MADRID;667;25,1;0;19,2;05:30;31;13:30;4;0,8;4,4;01:40;946,2;9;942,9;0
2017-09-06;3195;MADRID, RETIRO;MADRID;667;26,8;0;21,2;07:00;32,5;13:50;4;1,1;8,6;22:20;945,9;11;940,8;18
2017-09-07;3195;MADRID, RETIRO;MADRID;667;24,2;0;18,5;06:00;30;13:50;5;1,7;7,5;06:40;942,8;0;938,4;18
2017-09-08;3195;MADRID, RETIRO;MADRID;667;23,8;0;17;06:30;30,6;14:20;26;1,1;8,1;15:20;940,8;0;934,4;24
2017-09-09;3195;MADRID, RETIRO;MADRID;667;19,8;0;16,1;23:59;23,5;13:50;34;3,3;13,1;15:20;934,6;24;932,3;18
2017-09-10;3195;MADRID, RETIRO;MADRID;667;17,8;0;12;06:10;23,5;15:30;3;1,4;5,3;00:00;939,7;21;934,6;0
2017-09-11;3195;MADRID, RETIRO;MADRID;667;23,3;0;15,6;06:00;31;13:40;28;2,8;10,8;17:20;939,2;0;936,5;16
2017-09-12;3195;MADRID, RETIRO;MADRID;667;21,6;0;16,6;Varias;26,5;13:40;30;1,4;10;01:20;944,1;24;938,1;0
2017-09-13;3195;MADRID, RETIRO;MADRID;667;23,7;0;16,7;06:10;30,7;13:30;20;1,1;6,9;16:10;946,3;Varias;942,1;19
2017-09-14;3195;MADRID, RETIRO;MADRID;667;23,6;0;16,8;23:59;30,3;13:20;4;1,7;9,7;22:30;943,4;10;937,2;22
2017-09-15;3195;MADRID, RETIRO;MADRID;667;18,4;0;14;06:30;22,8;14:10;4;3,1;11,9;08:00;938,3;23;936,3;18
2017-09-16;3195;MADRID, RETIRO;MADRID;667;16;0;10,7;06:30;21,2;14:10;28;1,7;7,8;15:10;940,4;Varias;937,5;15
2017-09-17;3195;MADRID, RETIRO;MADRID;667;17,5;0;11;Varias;24;13:40;20;1,4;7,5;13:50;941,3;9;939,1;Varias
2017-09-18;3195;MADRID, RETIRO;MADRID;667;18;0;13;04:30;23;12:50;33;2,8;10,3;12:40;944,8;22;940,7;2
2017-09-19;3195;MADRID, RETIRO;MADRID;667;19,2;0;13;05:00;25,5;14:30;5;0,6;5,6;23:59;946,3;11;943;20
2017-09-20;3195;MADRID, RETIRO;MADRID;667;20,2;0;13,1;06:30;27,2;13:15;4;0,8;6,7;03:00;944,9;9;940,3;23
2017-09-21;3195;MADRID, RETIRO;MADRID;667;22,2;0;15,4;05:30;29;13:40;24;0,8;6,1;14:00;941,1;Varias;938,5;15
2017-09-22;3195;MADRID, RETIRO;MADRID;667;22,2;0;18;Varias;26,5;13:30;10;1,9;9,2;18:20;943,2;24;940,2;Varias
2017-09-23;3195;MADRID, RETIRO;MADRID;667;21,2;0;15,7;06:30;26,8;14:30;23;1,1;6,7;15:20;944,3;11;941,6;17
2017-09-24;3195;MADRID, RETIRO;MADRID;667;22,8;0;16,6;06:05;29;13:40;23;1,4;8,3;13:20;945,6;9;942;19
2017-09-25;3195;MADRID, RETIRO;MADRID;667;21,6;0;15,5;06:00;27,8;13:30;99;1,7;11,1;Varias;943,5;10;941,9;18
2017-09-26;3195;MADRID, RETIRO;MADRID;667;19,8;0;14,5;06:40;25,1;13:20;4;1,7;8,1;04:10;944;11;941,6;16
2017-09-27;3195;MADRID, RETIRO;MADRID;667;20;0;15;Varias;25;Varias;5;1,7;6,1;06:50;944,5;24;942,8;0
2017-09-28;3195;MADRID, RETIRO;MADRID;667;21,2;0;15;05:40;27,5;13:20;5;0,6;4,2;07:05;948,9;9;944,5;0
2017-09-29;3195;MADRID, RETIRO;MADRID;667;22,3;0;17;07:00;27,6;13:40;22;1,1;5,6;14:20;947,5;10;942,5;19
2017-09-30;3195;MADRID, RETIRO;MADRID;667;22,2;0;17;06:20;27,4;15:30;4;1,1;8,9;23:10;944,1;9;940,6;15
2017-10-01;3195;MADRID, RETIRO;MADRID;667;21,7;0;17,4;07:00;26;15:40;5;0,8;6,7;Varias;946,4;24;942,6;0
2017-10-02;3195;MADRID, RETIRO;MADRID;667;21,8;0;16,2;06:30;27,5;Varias;9;1,1;5;12:20;948;10;945;Varias
2017-10-03;3195;MADRID, RETIRO;MADRID;667;23,4;0;17,5;06:20;29,4;13:20;5;0,8;8,3;23:20;945,7;0;942,2;17
2017-10-04;3195;MADRID, RETIRO;MADRID;667;23;0;17,8;07:00;28,2;Varias;4;1,1;6,9;00:20;947,7;10;944,5;0
2017-10-05;3195;MADRID, RETIRO;MADRID;667;23,2;0;17,4;16:30;29;Varias;2;0,8;6,9;23:10;947,3;Varias;942,9;Varias
2017-10-06;3195;MADRID, RETIRO;MADRID;667;23;0;17;06:30;29;13:20;4;1,9;11,7;20:10;944,7;11;942;17
2017-10-07;3195;MADRID, RETIRO;MADRID;667;19,4;0;13,3;06:10;25,5;13:40;4;1,4;8,1;07:00;945,6;10;941,8;17
2017-10-08;3195;MADRID, RETIRO;MADRID;667;19,7;0;13,9;06:20;25,5;15:30;4;0,6;5;22:20;945,1;11;942;17
2017-10-09;3195;MADRID, RETIRO;MADRID;667;20,2;0;13,6;05:00;26,8;13:10;99;1,4;5,8;Varias;945,1;10;941,9;18
2017-10-10;3195;MADRID, RETIRO;MADRID;667;20;0;13,4;07:10;26,6;13:30;5;1,1;7,5;01:10;944,8;Varias;942,1;17
2017-10-11;3195;MADRID, RETIRO;MADRID;667;19,8;0;12,9;06:10;26,6;15:20;22;1,1;5,8;15:00;946,5;24;943,3;0
2017-10-12;3195;MADRID, RETIRO;MADRID;667;20,3;0;13,6;07:00;27;Varias;4;0,6;5,3;22:20;948,4;12;945,6;0
2017-10-13;3195;MADRID, RETIRO;MADRID;667;21,8;0;15,7;04:10;28;13:10;26;1,1;6,7;14:20;949;Varias;946,2;16
2017-10-14;3195;MADRID, RETIRO;MADRID;667;20,5;0;14,5;05:40;26,5;14:50;20;1,1;4,7;13:40;949,7;11;946,2;16
2017-10-15;3195;MADRID, RETIRO;MADRID;667;22;0;16,8;06:40;27,1;15:20;10;1,1;7,2;19:10;949,6;9;944,7;17
2017-10-16;3195;MADRID, RETIRO;MADRID;667;20,1;0;15,7;06:30;24,5;16:00;9;0,8;5,3;04:20;949;Varias;945,6;Varias
2017-10-17;3195;MADRID, RETIRO;MADRID;667;17,3;20,1;14,3;06:30;20,3;13:00;24;1,4;7,8;12:20;945,7;0;939,8;24
2017-10-18;3195;MADRID, RETIRO;MADRID;667;12,2;4,6;9,6;23:59;14,9;00:00;28;1,1;10,6;16:30;939,8;0;934,1;Varias
2017-10-19;3195;MADRID, RETIRO;MADRID;667;12,8;0;8,6;Varias;16,9;15:10;23;1,4;6,4;13:00;943,9;23;934,3;3
2017-10-20;3195;MADRID, RETIRO;MADRID;667;15,1;0;10,4;06:30;19,8;13:30;18;0,8;6,1;14:50;945,5;22;940,1;0
2017-10-21;3195;MADRID, RETIRO;MADRID;667;17;0;12,3;23:59;21,8;13:20;32;1,1;6,7;17:10;948,3;24;944,9;3
2017-10-22;3195;MADRID, RETIRO;MADRID;667;14,4;0;10,8;07:00;17,9;13:10;4;0,8;6,4;10:30;950,5;10;947,3;Varias
2017-10-23;3195;MADRID, RETIRO;MADRID;667;14,8;0;9;06:30;20,5;15:40;3;0,6;6,1;01:50;948,9;0;947;Varias
2017-10-24;3195;MADRID, RETIRO;MADRID;667;17,6;0;11,8;06:40;23,3;13:00;3;0,6;5,8;04:10;948,8;11;946;16
2017-10-25;3195;MADRID, RETIRO;MADRID;667;17,4;0;11,5;06:20;23,4;15:10;3;0,3;4,7;00:00;949;24;946,3;15
2017-10-26;3195;MADRID, RETIRO;MADRID;667;18,8;0;13,1;06:10;24,5;13:45;99;0,8;4,7;Varias;951,5;22;948,3;1
2017-10-27;3195;MADRID, RETIRO;MADRID;667;20,7;0;14,5;02:15;26,9;13:10;4;3,3;11,1;13:10;952,4;9;949,2;Varias
2017-10-28;3195;MADRID, RETIRO;MADRID;667;17;0;12;06:10;22;Varias;4;1,4;6,7;23:40;949,5;9;946;16
2017-10-29;3195;MADRID, RETIRO;MADRID;667;15,8;0;10;07:10;21,5;15:10;99;0,8;8,3;Varias;947;0;942,2;21
2017-10-30;3195;MADRID, RETIRO;MADRID;667;14,4;0;9,7;06:50;19,2;13:15;4;1,4;8,3;00:00;942,5;Varias;939,4;15
2017-10-31;3195;MADRID, RETIRO;MADRID;667;14,1;0;9,9;05:40;18,3;15:30;2;1,1;8,3;01:10;944,3;11;941,4;0
2017-11-01;3195;MADRID, RETIRO;MADRID;667;14,4;0;10,7;07:30;18;16:00;4;1,1;4,4;21:30;944,6;Varias;941,8;Varias
2017-11-02;3195;MADRID, RETIRO;MADRID;667;15,8;0,6;12,5;06:50;19,2;14:00;20;0,8;5;13:50;942,9;11;938,9;24
2017-11-03;3195;MADRID, RETIRO;MADRID;667;15,2;3,7;11,8;06:20;18,6;13:10;17;0,8;6,1;12:50;938,9;0;935;24
2017-11-04;3195;MADRID, RETIRO;MADRID;667;12,8;0,2;11;Varias;14,6;14:30;20;0,8;6,1;00:40;939,6;24;934;5
2017-11-05;3195;MADRID, RETIRO;MADRID;667;12;0;9;21:10;14,9;12:20;6;1,7;7,5;15:50;946,4;Varias;939,6;0
2017-11-06;3195;MADRID, RETIRO;MADRID;667;9,9;0;5,8;04:50;14;Varias;3;1,4;8,6;09:30;946,4;0;943,2;Varias
2017-11-07;3195;MADRID, RETIRO;MADRID;667;9,4;0;4;06:10;14,8;14:40;3;0,6;5,6;00:00;943,3;1;941,5;14
2017-11-08;3195;MADRID, RETIRO;MADRID;667;10,2;0;6,2;23:59;14,3;13:10;3;0,8;11,4;Varias;947,2;24;943,2;0
2017-11-09;3195;MADRID, RETIRO;MADRID;667;7,4;0;3,3;06:50;11,4;14:30;1;1,9;11,7;09:30;949,3;24;946,1;4
2017-11-10;3195;MADRID, RETIRO;MADRID;667;9,8;0;3,6;05:45;16;14:30;1;2,5;11,1;12:40;951;10;949,2;2
2017-11-11;3195;MADRID, RETIRO;MADRID;667;11,2;0;5,7;07:30;16,7;15:10;4;0,3;4,2;21:20;950,9;0;947,4;23
2017-11-12;3195;MADRID, RETIRO;MADRID;667;10,8;0;5,2;05:10;16,3;15:20;34;0,6;4,7;19:10;947,5;0;942,5;17
2017-11-13;3195;MADRID, RETIRO;MADRID;667;9,6;0;5,8;23:59;13,3;11:10;1;2,8;11,7;13:00;943,9;Varias;941,2;6
2017-11-14;3195;MADRID, RETIRO;MADRID;667;8;0;2,6;06:30;13,5;15:10;4;0,6;6,9;02:20;943,4;0;940,8;16
2017-11-15;3195;MADRID, RETIRO;MADRID;667;9,1;0;4,6;07:10;13,6;14:15;4;0,6;3,6;05:10;943,4;10;941,6;Varias
2017-11-16;3195;MADRID, RETIRO;MADRID;667;10,2;0;3,4;07:00;17;15:30;99;0,6;2,5;Varias;943,8;11;941,8;16
2017-11-17;3195;MADRID, RETIRO;MADRID;667;11;0;5,5;07:30;16,5;14:00;4;0,6;3,1;23:10;944,2;11;941,3;16
2017-11-18;3195;MADRID, RETIRO;MADRID;667;12,4;0;7,2;05:30;17,5;Varias;9;0,8;5,8;10:50;943,4;Varias;941,8;15
2017-11-19;3195;MADRID, RETIRO;MADRID;667;10,3;0;5;06:30;15,6;12:45;5;0,3;5;03:50;944,7;Varias;943;Varias
2017-11-20;3195;MADRID, RETIRO;MADRID;667;10;0;4,5;07:30;15,6;15:20;3;0,3;4,2;00:00;947;Varias;944,5;17
2017-11-21;3195;MADRID, RETIRO;MADRID;667;9,6;0;4,2;06:40;15;14:30;9;0,3;2,8;09:10;946,2;10;942,5;24
2017-11-22;3195;MADRID, RETIRO;MADRID;667;9,8;0;5;05:50;14,5;14:20;5;0,3;3,9;01:00;942,5;0;937,6;Varias
2017-11-23;3195;MADRID, RETIRO;MADRID;667;11,4;0,1;7;07:20;15,7;14:40;22;0,6;4,4;14:20;942,9;24;938,4;0
2017-11-24;3195;MADRID, RETIRO;MADRID;667;13;0;10;04:10;16,1;13:20;24;0,8;6,4;13:10;944;10;942;17
2017-11-25;3195;MADRID, RETIRO;MADRID;667;12,2;0;7,8;03:15;16,5;12:00;4;1,7;9,4;21:00;947,8;24;941,8;7
2017-11-26;3195;MADRID, RETIRO;MADRID;667;7,6;0;3,8;07:40;11,4;15:50;3;1,1;8,1;01:50;952,2;11;947,8;0
2017-11-27;3195;MADRID, RETIRO;MADRID;667;5,6;0;1,4;06:50;9,9;14:50;3;0,3;4,2;00:10;950,8;0;945,4;24
2017-11-28;3195;MADRID, RETIRO;MADRID;667;5,7;4,4;3;05:50;8,4;14:30;14;0;2,8;14:20;945,4;0;933,5;24
2017-11-29;3195;MADRID, RETIRO;MADRID;667;7,8;0;4,2;05:40;11,4;13:20;1;2,2;12,2;19:00;934,4;24;930,1;Varias
2017-11-30;3195;MADRID, RETIRO;MADRID;667;5;0;1,5;06:30;8,6;Varias;2;1,9;8,6;00:40;942,5;22;934,2;0
2017-12-01;3195;MADRID, RETIRO;MADRID;667;5,2;0;1,4;00:20;9,1;12:00;34;2,8;13,6;14:20;944,8;24;938,3;12
2017-12-02;3195;MADRID, RETIRO;MADRID;667;3;0;-0,5;05:00;6,5;16:30;2;1,1;11,4;20:30;945,8;24;944,2;16
2017-12-03;3195;MADRID, RETIRO;MADRID;667;4,2;0;0;Varias;8,5;13:30;2;0,6;7,5;00:00;952,4;24;945,8;0
2017-12-04;3195;MADRID, RETIRO;MADRID;667;4,9;0;0;06:50;9,8;15:30;99;0,3;5;Varias;956;23;952,2;1
2017-12-05;3195;MADRID, RETIRO;MADRID;667;5,4;0;0,5;06:40;10,2;14:50;4;0;4,7;00:40;956,8;11;954,8;16
2017-12-06;3195;MADRID, RETIRO;MADRID;667;4,1;0;-0,8;07:10;9;14:30;9;0,3;2,8;09:50;955,6;11;952,5;16
2017-12-07;3195;MADRID, RETIRO;MADRID;667;5;0;0,6;07:50;9,5;15:30;16;0,3;2,8;12:10;952,8;10;950,9;24
2017-12-08;3195;MADRID, RETIRO;MADRID;667;6,8;0;2,5;07:40;11,2;14:40;18;0;1,9;16:10;950,9;0;946,5;24
2017-12-09;3195;MADRID, RETIRO;MADRID;667;9;0;4,7;06:50;13,2;14:30;26;0,3;6,4;23:00;947,2;10;944,5;18
2017-12-10;3195;MADRID, RETIRO;MADRID;667;10,1;11,9;8,7;04:10;11,5;01:10;23;4,2;14,4;18:00;945,6;0;919,6;24
2017-12-11;3195;MADRID, RETIRO;MADRID;667;7,2;0;4,3;23:59;10,2;Varias;24;3,1;15,3;01:40;930;24;917,1;7
2017-12-12;3195;MADRID, RETIRO;MADRID;667;4,6;0;0,5;06:10;8,7;14:40;7;0,6;7,8;00:20;946,5;24;930;0
2017-12-13;3195;MADRID, RETIRO;MADRID;667;4,2;0;-0,3;07:10;8,6;14:10;24;0,6;6,7;14:40;950,3;10;943,5;2
2017-12-14;3195;MADRID, RETIRO;MADRID;667;7,2;0;3,8;01:50;10,6;Varias;99;1,4;10;Varias;944,3;7;937;24
2017-12-15;3195;MADRID, RETIRO;MADRID;667;8,4;0;4,2;23:59;12,5;13:40;32;1,9;12,8;13:50;938,2;24;932,7;14
2017-12-16;3195;MADRID, RETIRO;MADRID;667;5,8;0;2;04:20;9,7;13:30;4;2,2;10,3;14:20;948,3;24;938,2;0
2017-12-17;3195;MADRID, RETIRO;MADRID;667;5,6;0;1,5;08:10;9,7;14:50;4;1,7;8,3;14:10;954;24;948,3;0
2017-12-18;3195;MADRID, RETIRO;MADRID;667;5,4;0;0,4;06:10;10,4;14:40;99;0;3,6;Varias;953,3;0;947,3;24
2017-12-19;3195;MADRID, RETIRO;MADRID;667;8;0;4,3;23:59;11,6;11:30;2;0,8;8,6;01:50;953;24;946,7;4
2017-12-20;3195;MADRID, RETIRO;MADRID;667;6,8;0;1,8;05:50;11,7;15:00;36;1,1;5,8;23:50;954,2;11;951,6;Varias
2017-12-21;3195;MADRID, RETIRO;MADRID;667;7,2;0;3;08:00;11,5;16:00;36;1,1;6,1;00:30;958,8;24;953,9;0
2017-12-22;3195;MADRID, RETIRO;MADRID;667;7,5;0;2,3;06:40;12,7;15:10;36;1,1;5,6;20:10;958,8;0;954,8;16
2017-12-23;3195;MADRID, RETIRO;MADRID;667;7,6;0;2,5;04:50;12,7;16:30;36;2,8;8,3;08:40;955,7;24;953,8;16
2017-12-24;3195;MADRID, RETIRO;MADRID;667;7,5;0;4,5;23:30;10,5;15:00;36;1,7;4,4;06:20;955,7;0;950;24
2017-12-25;3195;MADRID, RETIRO;MADRID;667;4;1,9;2,4;06:20;5,6;18:00;36;1,1;3,9;09:40;950;0;943;24
2017-12-26;3195;MADRID, RETIRO;MADRID;667;5,3;2,8;3,4;07:30;7,2;13:10;88;2,8;12,8;22:30;943;Varias;931,8;24
2017-12-27;3195;MADRID, RETIRO;MADRID;667;8,1;0;5,6;05:20;10,6;14:50;88;5;12,8;03:20;935,8;24;928,8;2
2017-12-28;3195;MADRID, RETIRO;MADRID;667;10,2;0;6;05:00;14,5;17:00;99;2,5;11,1;Varias;939,6;24;934;5
2017-12-29;3195;MADRID, RETIRO;MADRID;667;11,8;0;7,5;07:30;16;14:45;28;3,1;10,8;00:00;948,8;23;939,6;0
2017-12-30;3195;MADRID, RETIRO;MADRID;667;11,2;0;6,8;23:59;15,5;15:00;26;1,9;6,9;12:20;950,4;12;948,5;Varias
2017-12-31;3195;MADRID, RETIRO;MADRID;667;9,2;0,8;6,7;22:10;11,6;15:00;24;2,8;13,9;16:00;951,9;24;944,3;15
2018-01-01;3195;MADRID, RETIRO;MADRID;667;7,6;0;3,6;08:00;11,6;13:50;27;3,1;10;00:10;954,3;11;950,7;16
2018-01-02;3195;MADRID, RETIRO;MADRID;667;10,4;0;7,5;04:10;13,4;13:30;29;2,5;11,4;02:50;954,3;Varias;952,2;Varias
2018-01-03;3195;MADRID, RETIRO;MADRID;667;10,6;0;7,6;02:15;13,5;14:10;22;1,7;8,6;03:40;955,4;11;952,3;24
2018-01-04;3195;MADRID, RETIRO;MADRID;667;10,8;0;7,8;Varias;13,7;13:20;99;2,2;7,8;Varias;953,3;0;943,7;24
2018-01-05;3195;MADRID, RETIRO;MADRID;667;8,6;14,1;5,8;23:59;11,5;13:50;22;3,1;11,7;07:50;943,7;0;926,1;24
2018-01-06;3195;MADRID, RETIRO;MADRID;667;4;20,6;2;23:59;6,1;00:00;3;2,5;10,8;09:50;926,1;0;920;14
2018-01-07;3195;MADRID, RETIRO;MADRID;667;3,3;3,1;1,6;23:59;5;13:40;12;2,8;7,5;11:50;929,5;23;919,5;5
2018-01-08;3195;MADRID, RETIRO;MADRID;667;3,8;0;0,7;23:50;7;13:50;4;1,4;7,2;05:10;937,8;24;929,3;0
2018-01-09;3195;MADRID, RETIRO;MADRID;667;1,6;2,3;-1,4;05:20;4,7;15:15;19;1,4;4,7;16:50;941,6;10;937,2;1
2018-01-10;3195;MADRID, RETIRO;MADRID;667;5,1;0,8;3,2;00:30;7;16:00;23;2,2;9,4;15:20;943;24;939,5;5
2018-01-11;3195;MADRID, RETIRO;MADRID;667;5,8;0;2,9;08:10;8,8;14:40;30;3,3;12,8;11:40;946,6;24;942,6;5
2018-01-12;3195;MADRID, RETIRO;MADRID;667;3,8;0;-0,3;07:40;7,9;16:10;28;1,7;6,4;00:20;947,8;10;944,3;24
2018-01-13;3195;MADRID, RETIRO;MADRID;667;4;6;2,4;04:20;5,6;12:10;26;1,1;7,2;21:20;944,5;0;939;17
2018-01-14;3195;MADRID, RETIRO;MADRID;667;4,6;0;2,5;02:20;6,7;14:50;3;1,7;6,1;20:50;944,4;24;939,8;6
2018-01-15;3195;MADRID, RETIRO;MADRID;667;4,2;0;0;07:30;8,5;15:00;22;1,1;6,4;15:40;949,9;24;944,4;0
2018-01-16;3195;MADRID, RETIRO;MADRID;667;7,2;0;2;07:30;12,5;16:30;26;1,1;6,4;22:10;951,2;Varias;947,8;18
2018-01-17;3195;MADRID, RETIRO;MADRID;667;9;0;4,8;08:30;13,2;14:40;30;2,2;8,6;01:00;948,8;Varias;945,9;6
2018-01-18;3195;MADRID, RETIRO;MADRID;667;7,8;0;2,7;08:00;12,8;16:10;3;1,4;5,3;08:50;948,4;0;943,1;24
2018-01-19;3195;MADRID, RETIRO;MADRID;667;8,9;0;3;07:30;14,8;15:30;4;1,4;5,3;08:50;947,4;24;942;Varias
2018-01-20;3195;MADRID, RETIRO;MADRID;667;7,9;0;3,8;07:30;12;15:40;28;1,9;7,8;12:40;949,6;24;947,2;Varias
2018-01-21;3195;MADRID, RETIRO;MADRID;667;11;0;5,8;07:10;16,2;15:30;33;1,1;8,3;03:40;951,8;11;949,6;0
2018-01-22;3195;MADRID, RETIRO;MADRID;667;9,7;0;5,3;07:40;14,1;15:50;99;0,6;5,8;Varias;951,2;0;948,9;Varias
2018-01-23;3195;MADRID, RETIRO;MADRID;667;10;0;4,2;07:15;15,7;15:30;3;0,8;6,1;01:00;950,8;Varias;948,5;14
2018-01-24;3195;MADRID, RETIRO;MADRID;667;9,1;0;4,7;07:45;13,5;16:00;4;1,4;5;03:50;950,1;0;946,5;Varias
2018-01-25;3195;MADRID, RETIRO;MADRID;667;6,8;3,5;4,6;06:10;8,9;11:50;36;1,9;12,8;23:30;946,8;0;938,5;21
2018-01-26;3195;MADRID, RETIRO;MADRID;667;5,9;0;2,6;08:00;9,2;16:10;19;3,9;13,9;21:00;948,9;24;939,5;0
2018-01-27;3195;MADRID, RETIRO;MADRID;667;6,9;0;3,8;07:10;10;15:00;4;3,3;12,5;19:30;953,6;23;948,4;3
2018-01-28;3195;MADRID, RETIRO;MADRID;667;8,4;0;3,5;02:10;13,4;14:15;4;4,7;15;07:20;958;23;952,3;5
